policy,observation_condition,episodes,success_rate,success_ci95_low,success_ci95_high,mean_success_steps,mean_path_length,mean_actual_odor_detection_percentage
ppo_normal,odor_blind,50,16.0,8.337420678033403,28.514216063034993,98.0,14.8352,50.965672179888195
ppo_normal,odor_wind_blind,50,0.0,0.0,7.134759913335873,nan,96.0,71.11666666666666
ppo_normal,unmasked,50,98.0,89.50455641036218,99.64607407283539,149.6326530612245,22.003199999999996,61.02458276210845
ppo_normal,wind_blind,50,52.0,38.51174489004461,65.20286471342196,385.53846153846155,67.9616,67.89235820762696
ppo_robust,odor_blind,50,36.0,24.13874965184674,49.858983123887306,220.83333333333334,47.29599999999999,17.696859557852942
ppo_robust,odor_wind_blind,50,0.0,0.0,7.134759913335873,nan,95.97120000000001,55.54666666666667
ppo_robust,unmasked,50,74.0,60.44684273515117,84.12847250644762,207.83783783783784,21.574399999999997,35.88941481024075
ppo_robust,wind_blind,50,22.0,12.753915970214418,35.24154958125367,466.1818181818182,61.4176,72.4504383323126
