policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,unmasked,normal,5041,True,103,15.200000000000005,0,1.095733971155504,50.48543689320388,0.43006723797279645
ppo_normal,unmasked,normal,5042,True,133,16.48000000000001,0,1.1399774972364598,54.13533834586466,0.38969156604525945
ppo_normal,unmasked,normal,5043,True,107,15.679999999999989,0,1.096533144814974,55.140186915887845,0.3551679265072159
ppo_normal,unmasked,normal,5044,True,115,16.320000000000007,0,1.1425459364937551,53.91304347826087,0.4033201792339635
ppo_normal,unmasked,normal,5045,True,115,16.64000000000001,0,1.1646957190992235,53.04347826086957,0.41981230743986986
ppo_normal,unmasked,normal,5046,True,103,15.359999999999992,0,1.0773519185715001,54.36893203883495,0.42071870096222663
ppo_normal,unmasked,normal,5047,False,600,86.08000000000001,0,7.805274701334723,89.16666666666667,3.1788346689921743
ppo_normal,unmasked,normal,5048,True,187,26.399999999999977,0,1.8265456699911926,73.2620320855615,0.4450363283139049
ppo_normal,unmasked,normal,5049,True,113,15.999999999999988,0,1.1268714006597305,52.21238938053098,0.4114116057404957
ppo_normal,odor_blind,normal,5000,False,600,15.679999999999998,0,1.038395686660818,90.5,1.3568934399495414
ppo_normal,odor_blind,normal,5001,False,600,6.880000000000004,0,1.0308193750814798,91.0,7.373318005018735
ppo_normal,odor_blind,normal,5002,False,600,21.27999999999999,0,1.3372493543612076,11.333333333333332,4.088980152180559
ppo_normal,odor_blind,normal,5003,True,93,14.559999999999992,0,1.0625331114893177,46.236559139784944,0.44941317786780494
ppo_normal,odor_blind,normal,5004,False,600,6.399999999999996,0,1.0102654240595073,89.66666666666666,7.771995101546759
ppo_normal,odor_blind,normal,5005,False,600,23.040000000000003,0,1.4410634917966847,11.666666666666666,4.080067494689279
ppo_normal,odor_blind,normal,5006,False,600,16.639999999999993,0,1.1098395226584234,38.333333333333336,1.6138171218393373
ppo_normal,odor_blind,normal,5007,False,600,22.240000000000013,0,1.4128165927673206,11.333333333333332,4.049975450718713
ppo_normal,odor_blind,normal,5008,False,600,21.119999999999983,0,1.3679505663633225,10.833333333333334,4.1243473590015105
ppo_normal,odor_blind,normal,5009,True,101,15.19999999999999,0,1.103234858163071,46.53465346534654,0.3078807747840677
ppo_normal,odor_blind,normal,5010,False,600,17.119999999999997,0,1.1310156571638852,55.00000000000001,1.5850587112889973
ppo_normal,odor_blind,normal,5011,False,600,6.879999999999997,0,1.0333404088525449,90.5,7.38825781374194
ppo_normal,odor_blind,normal,5012,False,600,21.119999999999997,0,1.378682631840664,10.833333333333334,4.198425403904633
ppo_normal,odor_blind,normal,5013,False,600,21.760000000000005,0,1.3683220947070662,11.5,4.020937981796594
ppo_normal,odor_blind,normal,5014,False,600,21.43999999999999,0,1.3998200795167999,11.333333333333332,4.209545493301757
ppo_normal,odor_blind,normal,5015,True,94,14.560000000000002,0,1.0584630089251976,46.808510638297875,0.3996512687587442
ppo_normal,odor_blind,normal,5016,False,600,6.880000000000009,0,1.0243175619493956,90.83333333333333,7.393278586627424
ppo_normal,odor_blind,normal,5017,False,600,21.279999999999994,0,1.3840483566959096,11.0,4.269176777905005
ppo_normal,odor_blind,normal,5018,False,600,20.960000000000008,0,1.3323758449889904,10.5,4.098984991594057
ppo_normal,odor_blind,normal,5019,False,600,6.87999999999999,0,1.0433757438643667,90.83333333333333,7.424373846829159
ppo_normal,odor_blind,normal,5020,False,600,21.92000000000001,0,1.3705294189157489,11.166666666666666,4.114774266006829
ppo_normal,odor_blind,normal,5021,False,600,6.3999999999999755,0,1.0120775311406542,89.5,7.822808671627275
ppo_normal,odor_blind,normal,5022,False,600,6.880000000000001,0,1.0209434567407347,90.5,7.370975331709386
ppo_normal,odor_blind,normal,5023,False,600,6.880000000000004,0,1.028697344910823,90.83333333333333,7.400033581359772
ppo_normal,odor_blind,normal,5024,True,102,15.680000000000017,0,1.1219678889047597,47.05882352941176,0.44772848712232716
ppo_normal,odor_blind,normal,5025,False,600,6.400000000000004,0,1.0102654240595073,89.16666666666667,7.796909944012572
