controller,condition,seed,success,steps,path_length,collisions,tortuosity,odor_detection_percentage,final_distance_to_source
random,left_disabled,3014,False,600,45.120000000000005,28,9.24786847975745,30.833333333333336,11.471337065857625
random,left_disabled,3015,False,600,44.0,34,9.115151808729665,16.666666666666664,16.41904920436608
random,left_disabled,3016,False,600,44.79999999999998,21,4.383165899490697,43.166666666666664,4.016860023659778
random,left_disabled,3017,False,600,39.68000000000005,52,4.321581467131666,8.166666666666666,9.174731797019819
random,left_disabled,3018,False,600,36.32000000000002,48,5.42857597485839,64.83333333333333,7.428620176034677
random,left_disabled,3019,False,600,45.76000000000003,11,20.091355354928737,56.00000000000001,16.386205809294008
random,left_disabled,3020,False,600,40.480000000000004,66,9.688019415349977,31.0,17.2176658314559
random,left_disabled,3021,False,600,44.79999999999998,20,7.0944669718654065,47.833333333333336,10.66066980108224
random,left_disabled,3022,False,600,39.67999999999999,48,10.811348536474986,72.83333333333334,17.18871488521431
random,left_disabled,3023,False,600,43.04000000000003,39,10.934843403272636,13.333333333333334,17.219445218943086
random,left_disabled,3024,False,600,31.839999999999986,103,3.6906217147977225,6.5,9.04869710029249
random,left_disabled,3025,True,421,33.6,13,2.335364217293362,7.363420427553444,0.391569862535554
random,left_disabled,3026,False,600,42.079999999999984,37,7.152888070814991,60.66666666666667,13.429799207023928
random,left_disabled,3027,False,600,41.28,12,6.302122487016726,51.16666666666667,17.3635648717916
random,left_disabled,3028,False,600,32.479999999999976,92,8.31972754466695,4.166666666666666,12.506819268784707
random,left_disabled,3029,False,600,40.8,36,6.056651190979684,50.5,11.020674936457784
random,left_disabled,3030,False,600,32.79999999999998,94,4.9303214857357975,8.5,9.03630997025802
random,left_disabled,3031,False,600,34.24000000000002,118,8.554228640996485,23.0,16.98239784092619
random,left_disabled,3032,False,600,48.0,1,5.584167813494473,37.0,9.546604597742553
random,left_disabled,3033,False,600,43.20000000000003,50,6.873505294020836,44.83333333333333,17.602719303376496
random,left_disabled,3034,False,600,44.64000000000002,15,10.367374290667694,27.333333333333332,14.429815516728763
random,left_disabled,3035,False,600,44.639999999999986,24,7.702168319542992,27.833333333333332,12.752385930148094
random,left_disabled,3036,False,600,40.00000000000001,48,5.372039861799942,18.166666666666668,7.520809469601122
random,left_disabled,3037,False,600,43.83999999999999,11,5.532194151370264,36.833333333333336,6.24441058897726
random,left_disabled,3038,False,600,41.59999999999998,54,15.958556986597578,50.16666666666667,16.462184476576013
random,left_disabled,3039,False,600,38.400000000000006,47,6.6123934080354525,63.0,10.201703077478749
random,left_disabled,3040,False,600,43.67999999999998,28,3.1370829236830824,55.833333333333336,4.054150938864581
random,left_disabled,3041,False,600,44.16000000000002,20,9.790663102717712,41.66666666666667,11.33438366116506
random,left_disabled,3042,False,600,40.480000000000025,28,14.321547592773411,67.83333333333333,14.21199106272298
random,left_disabled,3043,False,600,41.76000000000002,16,14.079894867716389,13.166666666666666,11.747093157300732
random,left_disabled,3044,False,600,41.28,45,5.933034083772474,17.166666666666668,17.506289837212826
random,left_disabled,3045,False,600,34.08,94,4.169816111348153,0.0,10.333095617002122
random,left_disabled,3046,False,600,47.51999999999999,17,11.227623055877043,37.5,13.115977314022103
random,left_disabled,3047,False,600,36.31999999999999,75,8.043708237955943,12.5,12.301264713606791
random,left_disabled,3048,False,600,38.71999999999998,51,8.334887051999402,22.0,11.958397833985757
random,left_disabled,3049,False,600,39.519999999999996,53,5.529166793974542,66.5,7.4265283602256
moth,left_disabled,3000,False,600,92.63999999999999,0,578.9999999999305,77.0,14.134556842249857
moth,left_disabled,3001,False,600,92.64000000000003,0,370.7030747121118,75.0,13.961865401559368
moth,left_disabled,3002,False,600,92.64000000000004,0,514.1947498726513,77.66666666666666,13.95285447715344
moth,left_disabled,3003,False,600,92.64000000000001,0,578.9999999999524,78.83333333333333,14.14830747782847
moth,left_disabled,3004,False,600,85.27999999999994,32,38.08921327303242,52.33333333333333,15.385284343683706
moth,left_disabled,3005,False,600,92.63999999999999,0,578.9999999999035,78.83333333333333,14.146620287473151
moth,left_disabled,3006,False,600,76.79999999999998,28,19.80923784431488,1.0,14.999466978160173
moth,left_disabled,3007,False,600,92.64000000000001,0,370.70307471209,76.83333333333333,14.126872350272809
moth,left_disabled,3008,False,600,92.63999999999993,0,578.9999999999947,78.66666666666666,14.158390565384936
moth,left_disabled,3009,False,600,76.32,58,46.595675285919654,18.5,13.355337089674201
moth,left_disabled,3010,False,600,92.64000000000001,0,514.1947498726635,78.33333333333333,14.167109779891861
moth,left_disabled,3011,False,600,75.84000000000002,37,17.021499689081942,2.166666666666667,13.100760389681207
moth,left_disabled,3012,False,600,51.200000000000045,231,9.346962188500017,8.333333333333332,11.085433298385139
moth,left_disabled,3013,False,600,77.43999999999997,24,18.83141134167698,0.8333333333333334,13.23513435054399
moth,left_disabled,3014,False,600,92.64000000000006,0,248.2551074849694,77.83333333333333,13.831813620194358
moth,left_disabled,3015,False,600,92.64000000000003,0,370.7030747121209,75.16666666666667,13.924102361936134
moth,left_disabled,3016,False,600,91.04000000000002,4,28.97755018953298,71.16666666666667,17.10696957529951
moth,left_disabled,3017,False,600,92.64000000000001,0,578.9999999999512,77.66666666666666,14.157885944963699
moth,left_disabled,3018,False,600,92.63999999999999,0,248.25510748496382,77.83333333333333,14.083073247183496
moth,left_disabled,3019,False,600,23.99999999999997,413,5.3341220193106125,4.333333333333334,10.702385041707693
moth,left_disabled,3020,False,600,78.72000000000008,29,57.41336804743117,12.0,14.865942072480413
moth,left_disabled,3021,False,600,92.63999999999996,0,370.7030747121051,77.5,14.150296400281645
moth,left_disabled,3022,False,600,92.63999999999999,0,370.7030747120923,78.0,13.98636514267936
moth,left_disabled,3023,False,600,76.96000000000004,28,24.37219408312076,1.5,16.29148020429544
moth,left_disabled,3024,False,600,92.63999999999993,0,514.1947498726074,78.66666666666666,14.137193765620175
moth,left_disabled,3025,False,600,60.48000000000003,148,26.13365774851936,4.166666666666666,13.206941112751482
moth,left_disabled,3026,False,600,66.71999999999991,105,13.371095992665,2.833333333333333,18.094782992524806
moth,left_disabled,3027,False,600,92.63999999999993,0,514.1947498726391,77.83333333333333,14.034682494438703
moth,left_disabled,3028,False,600,60.480000000000004,151,15.474010657008042,5.5,16.019010102518244
