policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,odor_blind,normal,6000,False,600,6.719999999999998,0,1.0201538590589232,89.66666666666666,7.613435450664397
ppo_normal,odor_blind,normal,6001,False,600,21.279999999999987,0,1.3696659285563584,10.666666666666668,4.268339983337517
ppo_normal,odor_blind,normal,6002,False,600,15.679999999999994,0,1.0465300345145196,90.83333333333333,1.1855191780341925
ppo_normal,odor_blind,normal,6003,False,600,22.56000000000001,0,1.4188784001567138,11.666666666666666,4.222339469590082
ppo_normal,odor_blind,normal,6004,False,600,6.3999999999999755,0,1.0102654240595073,89.33333333333333,7.822571318856627
ppo_normal,odor_blind,normal,6005,False,600,6.7200000000000095,0,1.0377500154427273,90.33333333333333,7.548174371324657
ppo_normal,odor_blind,normal,6006,False,600,6.559999999999985,0,1.0102633319287917,88.66666666666667,7.7566367162457475
ppo_normal,odor_blind,normal,6007,False,600,21.440000000000012,0,1.343148430312128,11.5,4.0761383879793724
ppo_normal,odor_blind,normal,6008,False,600,6.720000000000017,0,1.0171525013957965,89.66666666666666,7.589707738001796
ppo_normal,odor_blind,normal,6009,True,104,15.999999999999995,0,1.152555557109328,47.11538461538461,0.34557571700562406
ppo_normal,odor_blind,normal,6010,False,600,6.559999999999981,0,1.0117458026822408,88.83333333333333,7.771965431174725
ppo_normal,odor_blind,normal,6011,False,600,6.879999999999997,0,1.0323314363727054,91.0,7.367749769100687
ppo_normal,odor_blind,normal,6012,False,600,6.880000000000011,0,1.0315594631468128,90.83333333333333,7.362623877655465
ppo_normal,odor_blind,normal,6013,False,600,20.160000000000007,0,1.3020217856015612,10.333333333333334,4.061156371668324
ppo_normal,odor_blind,normal,6014,False,600,15.68,0,1.0470341273072699,90.5,1.185460744891663
ppo_normal,odor_blind,normal,6015,False,600,6.880000000000011,0,1.03904817263231,91.0,7.412593304019834
ppo_normal,odor_blind,normal,6016,False,600,6.880000000000018,0,1.029155937827098,90.66666666666666,7.368460617547881
ppo_normal,odor_blind,normal,6017,False,600,6.400000000000011,0,1.0102654240595073,88.66666666666667,7.8714226400769
ppo_normal,odor_blind,normal,6018,False,600,22.240000000000013,0,1.3661254654546748,11.5,4.34456599492262
ppo_normal,odor_blind,normal,6019,False,600,22.23999999999999,0,1.3900503649212326,11.5,4.04349324257399
ppo_normal,odor_blind,normal,6020,False,600,6.719999999999983,0,1.0313755552188673,90.5,7.558810200811201
ppo_normal,odor_blind,normal,6021,False,600,21.28,0,1.38589854839416,10.666666666666668,4.200355139434853
ppo_normal,odor_blind,normal,6022,False,600,16.320000000000007,0,1.0821750020476777,50.5,1.6336613851984445
ppo_normal,odor_blind,normal,6023,False,600,16.160000000000014,0,1.0705446199981699,50.5,1.6462425383139931
ppo_normal,odor_blind,normal,6024,False,600,17.119999999999987,0,1.1328463030281641,53.166666666666664,1.590812794790643
ppo_normal,odor_blind,normal,6025,False,600,16.640000000000004,0,1.111242550437367,72.16666666666667,1.3617077666512845
ppo_normal,odor_blind,normal,6026,False,600,16.639999999999997,0,1.1082746078758738,88.16666666666667,1.365123700260693
ppo_normal,odor_blind,normal,6027,False,600,6.560000000000011,0,1.0102633319287921,89.5,7.6914204874482355
ppo_normal,odor_blind,normal,6028,False,600,22.24000000000001,0,1.3941663466683176,11.333333333333332,4.117036818988813
ppo_normal,odor_blind,normal,6029,False,600,6.720000000000004,0,1.037750015442727,90.5,7.5532897061196325
ppo_normal,odor_blind,normal,6030,False,600,15.679999999999994,0,1.0440234730028126,50.0,1.524543237282011
ppo_normal,odor_blind,normal,6031,False,600,16.319999999999997,0,1.0886740498722118,26.333333333333332,1.6702181806539647
ppo_normal,odor_blind,normal,6032,False,600,16.0,0,1.0696885001244993,83.0,1.3218853484204858
ppo_normal,odor_blind,normal,6033,False,600,6.8800000000000185,0,1.0323314363727052,90.5,7.3783618218267994
ppo_normal,odor_blind,normal,6034,False,600,17.12000000000002,0,1.1330794095495347,88.66666666666667,1.2613455105619948
ppo_normal,odor_blind,normal,6035,False,600,2.8800000000000057,0,1.008628960580153,27.0,11.348947333636016
ppo_normal,odor_blind,normal,6036,False,600,6.720000000000017,0,1.0234649999624466,90.66666666666666,7.494979302521187
ppo_normal,odor_blind,normal,6037,True,103,15.520000000000003,0,1.115178632864043,46.601941747572816,0.38863601040365797
ppo_normal,odor_blind,normal,6038,True,105,15.68,0,1.1275153283756192,46.666666666666664,0.42681882706030044
ppo_normal,odor_blind,normal,6039,False,600,16.64000000000001,0,1.1093345714613658,89.66666666666666,1.2366717459416254
ppo_normal,odor_blind,normal,6040,False,600,7.040000000000001,0,1.0450893511643857,91.0,7.294345427665957
ppo_normal,odor_blind,normal,6041,False,600,6.880000000000004,0,1.023109722514027,90.83333333333333,7.334588737464625
ppo_normal,odor_blind,normal,6042,False,600,6.8800000000000034,0,1.02466564359277,90.5,7.390383159644211
ppo_normal,odor_blind,normal,6043,False,600,6.880000000000006,0,1.0390481726323104,90.66666666666666,7.414212742022786
ppo_normal,odor_blind,normal,6044,False,600,16.31999999999999,0,1.0909765137917324,91.0,1.1664088456889665
ppo_normal,odor_blind,normal,6045,False,600,16.800000000000008,0,1.1131443522359907,70.5,1.5050956535573192
ppo_normal,odor_blind,normal,6046,False,600,6.559999999999991,0,1.0102633319287917,89.5,7.702297720305123
ppo_normal,odor_blind,normal,6047,False,600,6.880000000000028,0,1.0243175619493954,90.66666666666666,7.352981364086839
ppo_normal,odor_blind,normal,6048,False,600,16.319999999999993,0,1.0949289313277069,14.000000000000002,1.727024862136094
ppo_normal,odor_blind,normal,6049,False,600,6.559999999999994,0,1.010263331928792,89.16666666666667,7.712570002588929
ppo_normal,odor_wind_blind,normal,6000,False,600,95.99999999999999,0,nan,36.5,14.130952484513056
ppo_normal,odor_wind_blind,normal,6001,False,600,96.0,0,nan,78.16666666666666,14.002836978049336
ppo_normal,odor_wind_blind,normal,6002,False,600,96.00000000000004,0,nan,78.5,14.001481925777732
ppo_normal,odor_wind_blind,normal,6003,False,600,96.00000000000007,0,nan,79.83333333333333,14.080682939607737
ppo_normal,odor_wind_blind,normal,6004,False,600,95.99999999999997,0,nan,32.83333333333333,14.12923701864522
ppo_normal,odor_wind_blind,normal,6005,False,600,96.0,0,nan,78.83333333333333,14.013211961083533
ppo_normal,odor_wind_blind,normal,6006,False,600,95.99999999999991,0,nan,46.166666666666664,14.096049031853282
ppo_normal,odor_wind_blind,normal,6007,False,600,96.00000000000007,0,nan,79.0,14.118346746422523
ppo_normal,odor_wind_blind,normal,6008,False,600,96.0,0,nan,26.5,14.139229210744288
ppo_normal,odor_wind_blind,normal,6009,False,600,95.99999999999991,0,nan,76.16666666666667,14.127783209143972
ppo_normal,odor_wind_blind,normal,6010,False,600,96.00000000000007,0,nan,36.666666666666664,14.116161280906852
ppo_normal,odor_wind_blind,normal,6011,False,600,96.0,0,nan,78.0,14.007814957383086
ppo_normal,odor_wind_blind,normal,6012,False,600,96.00000000000009,0,nan,78.33333333333333,14.013658088192244
ppo_normal,odor_wind_blind,normal,6013,False,600,96.00000000000009,0,nan,78.33333333333333,14.003614726319139
ppo_normal,odor_wind_blind,normal,6014,False,600,96.00000000000001,0,nan,78.66666666666666,14.001047278113294
ppo_normal,odor_wind_blind,normal,6015,False,600,95.99999999999991,0,nan,74.0,14.032741217589836
ppo_normal,odor_wind_blind,normal,6016,False,600,96.00000000000003,0,nan,67.33333333333333,14.03856547986252
ppo_normal,odor_wind_blind,normal,6017,False,600,96.00000000000009,0,nan,33.0,14.123215092680224
ppo_normal,odor_wind_blind,normal,6018,False,600,96.00000000000014,0,nan,79.5,14.103307861848613
ppo_normal,odor_wind_blind,normal,6019,False,600,95.99999999999993,0,nan,76.83333333333333,14.13408668021994
ppo_normal,odor_wind_blind,normal,6020,False,600,95.99999999999994,0,nan,53.833333333333336,14.074353236450989
ppo_normal,odor_wind_blind,normal,6021,False,600,96.0,0,nan,78.66666666666666,14.002740877468025
ppo_normal,odor_wind_blind,normal,6022,False,600,96.00000000000009,0,nan,78.33333333333333,14.029068673994384
ppo_normal,odor_wind_blind,normal,6023,False,600,96.0,0,nan,79.83333333333333,14.016047336351123
ppo_normal,odor_wind_blind,normal,6024,False,600,95.99999999999989,0,nan,79.16666666666666,14.099875006021001
