policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,unmasked,normal,4023,True,118,16.32000000000001,0,1.1367006373368884,54.23728813559322,0.364594995379281
ppo_normal,unmasked,normal,4024,True,110,15.84,0,1.0980805079877247,53.63636363636364,0.40872163201490347
ppo_normal,unmasked,normal,4025,True,107,15.520000000000007,0,1.0850591643229774,50.467289719626166,0.4476057185773753
ppo_normal,unmasked,normal,4026,True,178,24.960000000000004,0,1.7287437669225145,71.34831460674157,0.42069623105129095
ppo_normal,unmasked,normal,4027,True,128,15.839999999999995,0,1.103253959031209,53.90625,0.44634267925431226
ppo_normal,unmasked,normal,4028,True,231,32.16000000000001,0,2.2408015152541463,77.05627705627705,0.43229993157218355
ppo_normal,unmasked,normal,4029,True,108,15.840000000000016,0,1.1031536958156398,54.629629629629626,0.435352964723367
ppo_normal,unmasked,normal,4030,True,247,33.59999999999996,0,2.3445812522502707,78.94736842105263,0.4024582656028345
ppo_normal,unmasked,normal,4031,True,112,15.680000000000005,0,1.0982769324799058,54.46428571428571,0.4343014117361235
ppo_normal,unmasked,normal,4032,True,277,38.559999999999995,0,2.76248003452366,80.50541516245488,0.4177594394176471
ppo_normal,unmasked,normal,4033,True,284,37.27999999999997,0,2.7043761467356195,78.87323943661971,0.37942703459694344
ppo_normal,unmasked,normal,4034,True,210,27.35999999999999,0,1.8878055464119416,73.80952380952381,0.40260122091618183
ppo_normal,unmasked,normal,4035,True,266,36.96000000000002,0,2.7182538154928397,81.57894736842105,0.41902874063425166
ppo_normal,unmasked,normal,4036,True,106,15.199999999999992,0,1.08891471135373,50.0,0.4301096848331382
ppo_normal,unmasked,normal,4037,True,174,23.839999999999982,0,1.6562108491671856,68.39080459770115,0.4119103355975837
ppo_normal,unmasked,normal,4038,True,226,31.039999999999985,0,2.2680287875652145,74.33628318584071,0.3736099416729586
ppo_normal,unmasked,normal,4039,True,118,16.0,0,1.1152789758506163,55.932203389830505,0.4088343266580237
ppo_normal,unmasked,normal,4040,True,121,15.840000000000018,0,1.0960687183811584,53.71900826446281,0.43060077507339034
ppo_normal,unmasked,normal,4041,True,179,25.599999999999994,0,1.844287522011637,71.50837988826815,0.4250245371060028
ppo_normal,unmasked,normal,4042,True,111,15.84,0,1.097632287248151,54.95495495495496,0.44571147980299675
ppo_normal,unmasked,normal,4043,True,125,15.199999999999983,0,1.104776261241249,48.8,0.4093808607480302
ppo_normal,unmasked,normal,4044,True,156,22.08,0,1.6196869376840781,66.66666666666666,0.4258358637679551
ppo_normal,unmasked,normal,4045,True,108,15.36,0,1.1238395540321984,48.148148148148145,0.44860629210121666
ppo_normal,unmasked,normal,4046,True,206,28.159999999999997,0,1.980306961552233,72.81553398058253,0.34135076132539566
ppo_normal,unmasked,normal,4047,True,195,27.679999999999993,0,1.9243202385968252,72.3076923076923,0.3874096377504231
ppo_normal,unmasked,normal,4048,True,124,15.200000000000026,0,1.0928241566762567,50.0,0.3733134118944578
ppo_normal,unmasked,normal,4049,True,112,16.0,0,1.107777935840855,52.67857142857143,0.4498167905914036
ppo_normal,odor_blind,normal,4000,False,600,21.44000000000001,0,1.397682815552604,11.333333333333332,4.214396812095993
ppo_normal,odor_blind,normal,4001,False,600,6.720000000000022,0,1.019826519276113,90.66666666666666,7.495207723258703
ppo_normal,odor_blind,normal,4002,False,600,6.879999999999997,0,1.0239645805052235,90.66666666666666,7.392689598661798
ppo_normal,odor_blind,normal,4003,False,600,6.720000000000013,0,1.0217272974863776,89.83333333333333,7.555464653365886
ppo_normal,odor_blind,normal,4004,False,600,6.559999999999976,0,1.0201710543414733,90.16666666666666,7.691298986459473
ppo_normal,odor_blind,normal,4005,False,600,6.719999999999992,0,1.0201263846286919,90.33333333333333,7.513152537743745
ppo_normal,odor_blind,normal,4006,False,600,15.680000000000001,0,1.0465705533760874,90.5,1.2649982228451189
ppo_normal,odor_blind,normal,4007,True,92,14.559999999999995,0,1.0484442942772307,47.82608695652174,0.4368419285549285
ppo_normal,odor_blind,normal,4008,False,600,15.839999999999986,0,1.0602379993574578,45.666666666666664,1.567675950039326
ppo_normal,odor_blind,normal,4009,False,600,6.559999999999986,0,1.0102633319287917,89.5,7.67095715022016
ppo_normal,odor_blind,normal,4010,False,600,6.879999999999999,0,1.0308193750814798,90.83333333333333,7.366640271020879
ppo_normal,odor_blind,normal,4011,False,600,22.56000000000001,0,1.3793080874884096,11.333333333333332,4.328432756938716
ppo_normal,odor_blind,normal,4012,False,600,20.47999999999999,0,1.3148716947309884,10.833333333333334,4.011224069605289
ppo_normal,odor_blind,normal,4013,False,600,6.7199999999999935,0,1.0265068151689873,90.66666666666666,7.507154337874731
ppo_normal,odor_blind,normal,4014,False,600,15.84,0,1.0559129705291763,90.66666666666666,1.217929776768907
ppo_normal,odor_blind,normal,4015,False,600,21.759999999999987,0,1.3723675496865995,11.833333333333334,4.247672877596765
ppo_normal,odor_blind,normal,4016,False,600,6.39999999999999,0,1.0102654240595073,89.33333333333333,7.804063886862538
ppo_normal,odor_blind,normal,4017,False,600,15.83999999999998,0,1.054634068334478,56.49999999999999,1.4492367171960483
