policy,geometry_condition,observation_condition,seed,source_y,start_y,crosswind_separation,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source,crosswind_span,closest_crosswind_distance_to_source_lane,crossed_world_centerline
ppo_normal,crosswind_decoupled,odor_blind,7016,3.0,8.542816214310706,5.542816214310706,False,600,15.200000000000006,0,1.0093446779328483,0.0,6.524640770698184,0.9116503423958999,5.530797040443051,False
ppo_normal,crosswind_decoupled,odor_blind,7017,9.0,3.3555789173016923,5.644421082698308,False,600,16.000000000000018,0,1.0700321980884366,0.0,7.0172493179077,1.3155395538487196,5.644421082698308,False
ppo_normal,crosswind_decoupled,odor_blind,7018,3.0,9.944558620877192,6.944558620877192,False,600,23.199999999999985,0,1.369147910485418,77.83333333333333,1.4716394741998873,8.135997434969303,0.06880728633039901,True
ppo_normal,crosswind_decoupled,odor_blind,7019,9.0,3.698043753038287,5.301956246961713,False,600,15.199999999999996,0,1.0100323001092328,0.0,4.061548458288825,1.3622194684980071,3.939736778463706,False
ppo_normal,crosswind_decoupled,odor_blind,7020,3.0,8.33654858394527,5.3365485839452695,False,600,20.80000000000001,0,1.2829139526732798,79.83333333333333,1.4189867547149617,6.468577558752539,0.010408467561121792,True
ppo_normal,crosswind_decoupled,odor_blind,7021,9.0,2.0443225663245395,6.9556774336754605,False,600,15.36000000000001,0,1.0178999386436094,0.0,5.466701795997821,1.5889147184023984,5.373212331353422,False
ppo_normal,crosswind_decoupled,odor_blind,7022,3.0,8.026258218182196,5.026258218182196,False,600,21.759999999999998,0,1.3497024270498916,78.66666666666666,1.4872358285834812,6.522778558998643,0.054037532846243685,True
ppo_normal,crosswind_decoupled,odor_blind,7023,9.0,3.429123032107583,5.570876967892417,False,600,15.20000000000001,0,1.0100323001092328,0.0,5.234267286984589,0.44148607515081784,5.129390892741599,False
ppo_normal,crosswind_decoupled,odor_blind,7024,3.0,9.63763959823001,6.63763959823001,False,600,22.88000000000001,0,1.369143033378933,78.5,1.3245561960142762,7.685698031098998,0.06307396124080622,True
ppo_normal,crosswind_decoupled,odor_blind,7025,9.0,3.8891325447532985,5.1108674552467015,False,600,16.479999999999976,0,1.09973160458946,0.0,7.191480944927509,2.099796670202866,5.041599065829995,False
ppo_normal,crosswind_decoupled,odor_blind,7026,3.0,8.042613895541674,5.042613895541674,False,600,22.879999999999992,0,1.4295503446776057,77.33333333333333,1.3550633444152267,7.679020618432325,0.004299089020273428,True
ppo_normal,crosswind_decoupled,odor_blind,7027,9.0,2.6634454739678013,6.336554526032199,False,600,15.200000000000003,0,1.010032300109233,0.0,6.4104375167946985,0.14636194583139872,6.2571078897732075,False
ppo_normal,crosswind_decoupled,odor_blind,7028,3.0,8.914483378468892,5.914483378468892,False,600,21.439999999999976,0,1.3061332112158384,78.66666666666666,1.3607701616237249,6.98050886137064,0.05063309520308623,True
ppo_normal,crosswind_decoupled,odor_blind,7029,9.0,3.9494039265067276,5.050596073493272,False,600,17.60000000000002,0,1.1783071704434327,0.0,7.112373541642582,2.41777348364617,4.64947401338224,False
ppo_normal,crosswind_decoupled,odor_blind,7030,3.0,8.542805004352648,5.542805004352648,False,600,22.720000000000002,0,1.3988602910595564,77.83333333333333,1.3157722504375367,7.611222769918113,0.041793898427665344,True
ppo_normal,crosswind_decoupled,odor_blind,7031,9.0,2.8669725869556837,6.133027413044316,False,600,16.00000000000001,0,1.0574030456870969,0.0,3.8226143319052217,2.4266664036086674,3.706361009435649,False
ppo_normal,crosswind_decoupled,odor_blind,7032,3.0,8.254339901007112,5.254339901007112,False,600,15.200000000000028,0,1.0093446779328488,0.0,5.457346818429243,0.11976478152848458,5.233856615437963,False
ppo_normal,crosswind_decoupled,odor_blind,7033,9.0,3.6229635963330695,5.3770364036669305,False,600,16.319999999999993,0,1.0881322129253579,0.0,7.133533153355001,1.715575473154592,5.3607519239225825,False
ppo_normal,crosswind_decoupled,odor_blind,7034,3.0,9.277121928344753,6.277121928344753,False,600,22.72,0,1.37290006314792,77.83333333333333,1.2927772152516908,7.601168773012954,0.018785010409497982,True
ppo_normal,crosswind_decoupled,odor_blind,7035,9.0,3.102534139845213,5.897465860154787,False,600,17.920000000000012,0,1.1995369697968064,0.0,7.100842301040771,2.886767772349085,4.157442672780712,False
ppo_normal,crosswind_decoupled,odor_blind,7036,3.0,9.821950807840718,6.821950807840718,False,600,23.360000000000014,0,1.402883341294132,78.83333333333333,1.108102184191214,8.076632287608929,0.0742681964820271,True
ppo_normal,crosswind_decoupled,odor_blind,7037,9.0,2.401442406778971,6.598557593221029,False,600,15.2,0,1.0124886092320726,0.0,6.728508261755008,0.20555483967060484,6.527213510657035,False
ppo_normal,crosswind_decoupled,odor_blind,7038,3.0,8.495295990347753,5.495295990347753,False,600,22.719999999999995,0,1.3990946091380805,77.83333333333333,1.3155823924174634,7.602843340722128,0.007216007217655029,True
ppo_normal,crosswind_decoupled,odor_blind,7039,9.0,3.0840035997515045,5.9159964002484955,False,600,17.12,0,1.1499367382798362,0.0,7.038901497042482,1.9771201436799677,5.010372251361437,False
ppo_normal,crosswind_decoupled,odor_blind,7040,3.0,8.091311882653834,5.091311882653834,False,600,23.20000000000003,0,1.4453221700613723,76.16666666666667,1.3700557257551234,7.752473219224343,0.012885388741512571,True
ppo_normal,crosswind_decoupled,odor_blind,7041,9.0,3.302733036743653,5.697266963256347,False,600,19.040000000000013,0,1.2797094543613647,0.0,7.1378429265660275,3.846921214381867,3.244479789322109,False
ppo_normal,crosswind_decoupled,odor_blind,7042,3.0,9.117158931084605,6.117158931084605,False,600,22.720000000000017,0,1.3761682058389675,68.33333333333333,1.3374213385400646,7.573906699320359,0.036099639625102764,True
ppo_normal,crosswind_decoupled,odor_blind,7043,9.0,2.5764611273049853,6.423538872695015,False,600,15.200000000000028,0,1.0124886092320726,0.0,6.703180126339421,0.3558862643071041,6.3552788092500085,False
ppo_normal,crosswind_decoupled,odor_blind,7044,3.0,9.442851389495438,6.442851389495438,False,600,21.759999999999952,0,1.3076830259453944,79.16666666666666,1.3631246803507788,7.508795781115866,0.04274679862733066,True
ppo_normal,crosswind_decoupled,odor_blind,7045,9.0,3.9833873749093427,5.016612625090657,False,600,17.599999999999987,0,1.1705612293556902,0.0,7.151577126916058,2.428663765982175,4.667184609690686,False
ppo_normal,crosswind_decoupled,odor_blind,7046,3.0,9.36058549524487,6.3605854952448695,False,600,22.719999999999985,0,1.3664197401257545,77.5,1.3834738200128092,7.907536841309123,0.027379463324148645,True
ppo_normal,crosswind_decoupled,odor_blind,7047,9.0,2.2451118989797134,6.754888101020287,False,600,15.200000000000005,0,1.0093446779328488,0.0,6.269502216746157,0.5891299687961777,6.181232015784939,False
ppo_normal,crosswind_decoupled,odor_blind,7048,3.0,9.08888644544097,6.08888644544097,False,600,22.720000000000013,0,1.3839603154975284,78.66666666666666,1.2831133067011926,7.6939959660250326,0.04576006570748392,True
ppo_normal,crosswind_decoupled,odor_blind,7049,9.0,3.928885343932076,5.071114656067924,False,600,15.2,0,1.0093446779328488,0.0,4.412753184039741,0.7956711813621085,4.288706149526675,False
ppo_robust,shifted_aligned,unmasked,7000,3.0,2.5056156424470757,0.4943843575529243,True,102,15.519999999999978,0,1.0787122804400202,50.98039215686274,0.3819311804535753,2.3045049701486735,0.0056564844079241006,False
ppo_robust,shifted_aligned,unmasked,7001,9.0,8.488568740895527,0.511431259104473,True,104,15.679999999999993,0,1.0857554746121352,53.84615384615385,0.43365539816217996,1.7065782055934182,0.018741632239214212,False
ppo_robust,shifted_aligned,unmasked,7002,3.0,3.4859141328750076,0.4859141328750076,True,313,48.320000000000064,0,3.4935993507310505,31.948881789137378,0.4394288753034038,7.288833167681253,0.023209801790388784,True
ppo_robust,shifted_aligned,unmasked,7003,9.0,9.559592392134839,0.5595923921348387,True,90,14.079999999999998,0,1.0202195887385124,47.77777777777778,0.42233128631891736,1.2390199874181942,0.013031447871336255,False
ppo_robust,shifted_aligned,unmasked,7004,3.0,2.9996715891512062,0.0003284108487937587,True,367,57.60000000000001,0,4.048882037222047,4.087193460490464,0.44525257627234727,7.025168586330079,0.0003284108487937587,True
ppo_robust,shifted_aligned,unmasked,7005,9.0,9.946919461535673,0.9469194615356731,True,89,14.079999999999998,0,1.0233106806117365,48.31460674157304,0.3161926361505437,1.0865243820983306,0.0027378480467739053,False
ppo_robust,shifted_aligned,unmasked,7006,3.0,3.8921794349441514,0.8921794349441514,True,152,23.840000000000007,0,1.7019505065930272,9.210526315789473,0.43565593046344064,6.334075142430956,0.4356559301510159,True
ppo_robust,shifted_aligned,unmasked,7007,9.0,8.320475493573628,0.6795245064263717,True,89,14.080000000000005,0,1.027983965519741,47.19101123595505,0.34376902637471407,1.4674246144723657,0.011762945738189146,False
ppo_robust,shifted_aligned,unmasked,7008,3.0,2.2308784847811634,0.7691215152188366,True,332,51.68,0,3.5737013848510335,36.144578313253014,0.440128738443025,7.685178910042877,0.002390658298056181,True
ppo_robust,shifted_aligned,unmasked,7009,9.0,8.706379400030523,0.2936205999694774,True,88,13.919999999999995,0,1.0242379459231477,46.590909090909086,0.435977485749892,1.0532135944126608,0.0021077214762375007,False
ppo_robust,shifted_aligned,unmasked,7010,3.0,3.1743716254537384,0.1743716254537384,True,176,26.08000000000002,0,1.8158804066534595,14.772727272727273,0.386115655258852,6.733221792896318,0.1339872128370101,True
ppo_robust,shifted_aligned,unmasked,7011,9.0,8.287036028550034,0.712963971449966,True,89,14.24000000000001,0,1.0270758530634128,46.06741573033708,0.4129324580912478,1.6927903372344915,0.0159879624320034,False
ppo_robust,shifted_aligned,unmasked,7012,3.0,3.1561629960952047,0.15616299609520468,True,153,23.84000000000002,0,1.6946137511588815,9.803921568627452,0.3978322576766587,7.102486505591095,0.018697602014766446,True
